route_id,service_id,trip_id,trip_headsign,direction_id,trip_short_name
po_dov_cal,daily,po_dov_cal_1,Calais,0,Spirit of Britain
po_dov_cal,daily,po_dov_cal_2,Calais,0,Spirit of Britain
po_dov_cal,daily,po_dov_cal_3,Calais,0,Spirit of Britain
po_dov_cal,daily,po_dov_cal_4,Calais,0,Spirit of Britain
po_dov_cal,daily,po_dov_cal_5,Calais,0,Spirit of Britain
po_dov_cal,daily,po_dov_cal_6,Calais,0,Spirit of Britain
po_dov_cal,daily,po_dov_cal_7,Calais,0,Spirit of Britain
po_dov_cal,daily,po_dov_cal_8,Calais,0,Spirit of Britain
po_dov_cal,daily,po_dov_cal_9,Calais,0,Spirit of Britain
po_dov_cal,daily,po_dov_cal_10,Calais,0,Spirit of Britain
po_dov_cal,daily,po_dov_cal_11,Calais,0,Spirit of Britain
po_dov_cal,daily,po_dov_cal_12,Calais,0,Spirit of Britain
po_cal_dov,daily,po_cal_dov_1,Dover,0,Spirit of Britain
po_cal_dov,daily,po_cal_dov_2,Dover,0,Spirit of Britain
po_cal_dov,daily,po_cal_dov_3,Dover,0,Spirit of Britain
po_cal_dov,daily,po_cal_dov_4,Dover,0,Spirit of Britain
po_cal_dov,daily,po_cal_dov_5,Dover,0,Spirit of Britain
po_cal_dov,daily,po_cal_dov_6,Dover,0,Spirit of Britain
po_cal_dov,daily,po_cal_dov_7,Dover,0,Spirit of Britain
po_cal_dov,daily,po_cal_dov_8,Dover,0,Spirit of Britain
po_cal_dov,daily,po_cal_dov_9,Dover,0,Spirit of Britain
po_cal_dov,daily,po_cal_dov_10,Dover,0,Spirit of Britain
po_cal_dov,daily,po_cal_dov_11,Dover,0,Spirit of Britain
po_cal_dov,daily,po_cal_dov_12,Dover,0,Spirit of Britain
po_hul_rot,daily,po_hul_rot_1,Rotterdam,0,Pride of Rotterdam
po_rot_hul,daily,po_rot_hul_1,Hull,0,Pride of Hull
po_cai_lar,daily,po_cai_lar_1,Larne,0,European Highlander
po_cai_lar,daily,po_cai_lar_2,Larne,0,European Highlander
po_cai_lar,daily,po_cai_lar_3,Larne,0,European Highlander
po_cai_lar,daily,po_cai_lar_4,Larne,0,European Highlander
po_cai_lar,daily,po_cai_lar_5,Larne,0,European Highlander
po_cai_lar,daily,po_cai_lar_6,Larne,0,European Highlander
po_lar_cai,daily,po_lar_cai_1,Cairnryan,0,European Highlander
po_lar_cai,daily,po_lar_cai_2,Cairnryan,0,European Highlander
po_lar_cai,daily,po_lar_cai_3,Cairnryan,0,European Highlander
po_lar_cai,daily,po_lar_cai_4,Cairnryan,0,European Highlander
po_lar_cai,daily,po_lar_cai_5,Cairnryan,0,European Highlander
po_lar_cai,daily,po_lar_cai_6,Cairnryan,0,European Highlander
